u,i,label_u,label_name_u,label_i,label_name_i,ts,idx
12256,10453,8,Health & Medical,6,Nightlife,421029061.0,51087
15361,13353,6,Nightlife,6,Nightlife,421081906.0,51088
7842,3338,7,Local Services,6,Nightlife,421090675.0,51089
5086,14407,6,Nightlife,6,Nightlife,421095256.0,51090
5086,11593,6,Nightlife,6,Nightlife,421095256.0,51091
5086,4679,6,Nightlife,6,Nightlife,421095256.0,51092
5086,8202,6,Nightlife,6,Nightlife,421095256.0,51093
5086,10453,6,Nightlife,6,Nightlife,421095256.0,51094
5086,3660,6,Nightlife,6,Nightlife,421095256.0,51095
5086,6378,6,Nightlife,6,Nightlife,421095256.0,51096
5086,15063,6,Nightlife,6,Nightlife,421095256.0,51097
3481,13035,6,Nightlife,6,Nightlife,421133302.0,51098
2051,7538,6,Nightlife,6,Nightlife,421175457.0,51099
13624,2102,6,Nightlife,6,Nightlife,421179874.0,51100
10387,2102,6,Nightlife,6,Nightlife,421180086.0,51101
10387,13624,6,Nightlife,6,Nightlife,421180086.0,51102
8728,2102,6,Nightlife,6,Nightlife,421180253.0,51103
8728,13624,6,Nightlife,6,Nightlife,421180253.0,51104
8728,10387,6,Nightlife,6,Nightlife,421180253.0,51105
11818,2102,6,Nightlife,6,Nightlife,421180751.0,51106
11818,8728,6,Nightlife,6,Nightlife,421180751.0,51107
11818,10387,6,Nightlife,6,Nightlife,421180751.0,51108
11818,13624,6,Nightlife,6,Nightlife,421180751.0,51109
10200,323,6,Nightlife,8,Health & Medical,421182048.0,51110
13035,4147,6,Nightlife,6,Nightlife,421182370.0,51111
4169,10374,6,Nightlife,6,Nightlife,421187357.0,51112
4734,13126,6,Nightlife,6,Nightlife,421194017.0,51113
12436,2985,6,Nightlife,6,Nightlife,421207712.0,51114
9748,12547,6,Nightlife,6,Nightlife,421248667.0,51115
4799,14407,6,Nightlife,6,Nightlife,421256513.0,51116
4799,11593,6,Nightlife,6,Nightlife,421256513.0,51117
4799,4679,6,Nightlife,6,Nightlife,421256513.0,51118
4799,8202,6,Nightlife,6,Nightlife,421256513.0,51119
4799,10453,6,Nightlife,6,Nightlife,421256513.0,51120
4799,3660,6,Nightlife,6,Nightlife,421256513.0,51121
4799,6378,6,Nightlife,6,Nightlife,421256513.0,51122
4799,5086,6,Nightlife,6,Nightlife,421256513.0,51123
4799,15063,6,Nightlife,6,Nightlife,421256513.0,51124
14406,7870,6,Nightlife,6,Nightlife,421277687.0,51125
1659,3599,6,Nightlife,7,Local Services,421283481.0,51126
10597,7707,6,Nightlife,6,Nightlife,421285764.0,51127
3242,8161,6,Nightlife,6,Nightlife,421287911.0,51128
5280,3660,6,Nightlife,6,Nightlife,421291032.0,51129
9126,10860,6,Nightlife,6,Nightlife,421297322.0,51130
3338,7226,6,Nightlife,8,Health & Medical,421297963.0,51131
3242,8621,6,Nightlife,6,Nightlife,421371573.0,51132
13262,3777,6,Nightlife,6,Nightlife,421380926.0,51133
4984,12787,6,Nightlife,6,Nightlife,421385621.0,51134
6144,14407,6,Nightlife,6,Nightlife,421417312.0,51135
6144,11593,6,Nightlife,6,Nightlife,421417312.0,51136
6144,4679,6,Nightlife,6,Nightlife,421417312.0,51137
6144,8202,6,Nightlife,6,Nightlife,421417312.0,51138
6144,10453,6,Nightlife,6,Nightlife,421417312.0,51139
6144,3660,6,Nightlife,6,Nightlife,421417312.0,51140
6144,6378,6,Nightlife,6,Nightlife,421417312.0,51141
6144,4799,6,Nightlife,6,Nightlife,421417312.0,51142
6144,5086,6,Nightlife,6,Nightlife,421417312.0,51143
6144,15063,6,Nightlife,6,Nightlife,421417312.0,51144
10823,10301,6,Nightlife,6,Nightlife,421432040.0,51145
11093,5059,6,Nightlife,6,Nightlife,421483343.0,51146
2041,9614,8,Health & Medical,8,Health & Medical,421512307.0,51147
9061,3242,6,Nightlife,6,Nightlife,421514709.0,51148
9061,8161,6,Nightlife,6,Nightlife,421514709.0,51149
9459,376,6,Nightlife,6,Nightlife,421517180.0,51150
376,13262,6,Nightlife,6,Nightlife,421528162.0,51151
376,3777,6,Nightlife,6,Nightlife,421528162.0,51152
5267,11593,6,Nightlife,6,Nightlife,421555758.0,51153
13697,14291,6,Nightlife,7,Local Services,421564196.0,51154
7811,6378,6,Nightlife,6,Nightlife,421597196.0,51155
15063,5595,6,Nightlife,6,Nightlife,421602659.0,51156
10497,11190,6,Nightlife,7,Local Services,421612448.0,51157
8002,6641,6,Nightlife,6,Nightlife,421626626.0,51158
8226,3689,6,Nightlife,6,Nightlife,421631737.0,51159
4520,13425,6,Nightlife,6,Nightlife,421641170.0,51160
11499,8689,6,Nightlife,6,Nightlife,421650070.0,51161
15257,11422,7,Local Services,7,Local Services,421690723.0,51162
6681,6336,6,Nightlife,6,Nightlife,421705322.0,51163
370,7538,6,Nightlife,6,Nightlife,421709706.0,51164
14519,370,6,Nightlife,6,Nightlife,421710246.0,51165
14519,7538,6,Nightlife,6,Nightlife,421710246.0,51166
9583,370,6,Nightlife,6,Nightlife,421710430.0,51167
9583,14519,6,Nightlife,6,Nightlife,421710430.0,51168
9583,7538,6,Nightlife,6,Nightlife,421710430.0,51169
13262,14519,6,Nightlife,6,Nightlife,421710913.0,51170
13262,370,6,Nightlife,6,Nightlife,421710913.0,51171
13262,7538,6,Nightlife,6,Nightlife,421710913.0,51172
13262,9583,6,Nightlife,6,Nightlife,421710913.0,51173
1747,14742,6,Nightlife,6,Nightlife,421713771.0,51174
7274,4646,6,Nightlife,6,Nightlife,421724563.0,51175
7305,319,6,Nightlife,6,Nightlife,421749844.0,51176
12949,12436,6,Nightlife,6,Nightlife,421786743.0,51177
2371,13621,6,Nightlife,6,Nightlife,421803326.0,51178
10018,3976,6,Nightlife,6,Nightlife,421853795.0,51179
14816,5316,6,Nightlife,8,Health & Medical,421862206.0,51180
11749,1968,6,Nightlife,6,Nightlife,421881657.0,51181
3338,13173,6,Nightlife,6,Nightlife,421885974.0,51182
5284,11504,6,Nightlife,6,Nightlife,421907424.0,51183
15043,14233,6,Nightlife,6,Nightlife,421932555.0,51184
13269,7595,6,Nightlife,6,Nightlife,421939386.0,51185
2063,2257,6,Nightlife,6,Nightlife,421960276.0,51186
4192,10018,6,Nightlife,6,Nightlife,421966521.0,51187
3518,12907,6,Nightlife,6,Nightlife,421978011.0,51188
41,13364,6,Nightlife,6,Nightlife,421981411.0,51189
9229,10823,8,Health & Medical,6,Nightlife,421987594.0,51190
13056,10200,6,Nightlife,6,Nightlife,421992899.0,51191
5924,10241,6,Nightlife,6,Nightlife,421994219.0,51192
3467,3704,6,Nightlife,6,Nightlife,422048682.0,51193
15361,997,6,Nightlife,6,Nightlife,422060522.0,51194
77,4825,7,Local Services,6,Nightlife,422063481.0,51195
14369,8161,6,Nightlife,6,Nightlife,422079172.0,51196
5242,4520,6,Nightlife,6,Nightlife,422131246.0,51197
5242,13425,6,Nightlife,6,Nightlife,422131246.0,51198
10022,10865,6,Nightlife,6,Nightlife,422140828.0,51199
1409,13239,6,Nightlife,6,Nightlife,422164413.0,51200
11752,4825,7,Local Services,6,Nightlife,422226813.0,51201
11752,77,7,Local Services,7,Local Services,422226813.0,51202
7258,5284,8,Health & Medical,6,Nightlife,422254674.0,51203
7258,11504,8,Health & Medical,6,Nightlife,422254674.0,51204
3242,6833,6,Nightlife,6,Nightlife,422296075.0,51205
5094,6833,6,Nightlife,6,Nightlife,422296876.0,51206
5094,3242,6,Nightlife,6,Nightlife,422296876.0,51207
2337,14816,7,Local Services,6,Nightlife,422328013.0,51208
5375,5834,7,Local Services,6,Nightlife,422376911.0,51209
13172,1601,8,Health & Medical,8,Health & Medical,422379784.0,51210
15343,3767,8,Health & Medical,8,Health & Medical,422397037.0,51211
11157,15313,6,Nightlife,6,Nightlife,422397820.0,51212
14165,6238,6,Nightlife,6,Nightlife,422398115.0,51213
2840,8648,6,Nightlife,6,Nightlife,422414444.0,51214
12619,11498,6,Nightlife,8,Health & Medical,422419635.0,51215
14034,1926,6,Nightlife,6,Nightlife,422463315.0,51216
7145,7414,6,Nightlife,6,Nightlife,422489998.0,51217
8206,1926,6,Nightlife,6,Nightlife,422491707.0,51218
8206,14034,6,Nightlife,6,Nightlife,422491707.0,51219
15193,14066,6,Nightlife,6,Nightlife,422500376.0,51220
2167,11958,6,Nightlife,6,Nightlife,422502361.0,51221
1763,12501,6,Nightlife,8,Health & Medical,422516275.0,51222
5732,8808,6,Nightlife,6,Nightlife,422545361.0,51223
1055,2461,6,Nightlife,6,Nightlife,422551678.0,51224
4433,4444,6,Nightlife,6,Nightlife,422563676.0,51225
1962,14655,6,Nightlife,6,Nightlife,422580776.0,51226
8852,3909,6,Nightlife,6,Nightlife,422594628.0,51227
6387,3110,6,Nightlife,6,Nightlife,422654747.0,51228
13574,7595,6,Nightlife,6,Nightlife,422744494.0,51229
5051,7595,6,Nightlife,6,Nightlife,422745389.0,51230
5051,13574,6,Nightlife,6,Nightlife,422745389.0,51231
12128,14816,6,Nightlife,6,Nightlife,422747001.0,51232
12946,7529,8,Health & Medical,6,Nightlife,422806570.0,51233
376,13262,6,Nightlife,6,Nightlife,422810665.0,51234
8122,1336,6,Nightlife,6,Nightlife,422817237.0,51235
13248,8526,8,Health & Medical,8,Health & Medical,422840414.0,51236
7595,11749,6,Nightlife,6,Nightlife,422852715.0,51237
11505,3518,6,Nightlife,6,Nightlife,422901403.0,51238
2920,2744,8,Health & Medical,6,Nightlife,422914151.0,51239
2352,10632,6,Nightlife,6,Nightlife,422929978.0,51240
9581,11056,6,Nightlife,6,Nightlife,422940725.0,51241
9459,9888,6,Nightlife,6,Nightlife,422943794.0,51242
7509,3652,6,Nightlife,6,Nightlife,422971524.0,51243
11266,3205,6,Nightlife,6,Nightlife,423004831.0,51244
7301,10946,6,Nightlife,6,Nightlife,423008763.0,51245
15521,3652,7,Local Services,6,Nightlife,423010183.0,51246
15521,7509,7,Local Services,6,Nightlife,423010183.0,51247
2744,2707,6,Nightlife,6,Nightlife,423011908.0,51248
10718,13036,6,Nightlife,6,Nightlife,423024192.0,51249
586,15004,6,Nightlife,6,Nightlife,423025621.0,51250
13666,3387,6,Nightlife,6,Nightlife,423038929.0,51251
14034,3991,6,Nightlife,6,Nightlife,423063452.0,51252
2034,13488,6,Nightlife,6,Nightlife,423087350.0,51253
3442,4127,6,Nightlife,6,Nightlife,423100399.0,51254
12550,10860,6,Nightlife,6,Nightlife,423147920.0,51255
14106,10860,8,Health & Medical,6,Nightlife,423151123.0,51256
14106,12550,8,Health & Medical,6,Nightlife,423151123.0,51257
7643,15562,6,Nightlife,6,Nightlife,423157770.0,51258
7276,9360,6,Nightlife,6,Nightlife,423291385.0,51259
9939,10778,8,Health & Medical,8,Health & Medical,423316703.0,51260
14045,7643,6,Nightlife,6,Nightlife,423353369.0,51261
14045,15562,6,Nightlife,6,Nightlife,423353369.0,51262
10579,7595,6,Nightlife,6,Nightlife,423362198.0,51263
2039,9888,6,Nightlife,6,Nightlife,423367816.0,51264
2039,9459,6,Nightlife,6,Nightlife,423367816.0,51265
3652,2039,6,Nightlife,6,Nightlife,423369403.0,51266
3652,9888,6,Nightlife,6,Nightlife,423369403.0,51267
3652,9459,6,Nightlife,6,Nightlife,423369403.0,51268
9127,2039,6,Nightlife,6,Nightlife,423371766.0,51269
9127,9459,6,Nightlife,6,Nightlife,423371766.0,51270
9127,3652,6,Nightlife,6,Nightlife,423371766.0,51271
9127,9888,6,Nightlife,6,Nightlife,423371766.0,51272
2687,2039,6,Nightlife,6,Nightlife,423374369.0,51273
2687,9459,6,Nightlife,6,Nightlife,423374369.0,51274
2687,3652,6,Nightlife,6,Nightlife,423374369.0,51275
2687,9888,6,Nightlife,6,Nightlife,423374369.0,51276
2687,9127,6,Nightlife,6,Nightlife,423374369.0,51277
4396,10860,8,Health & Medical,6,Nightlife,423387776.0,51278
11266,10667,6,Nightlife,6,Nightlife,423402569.0,51279
13257,5246,6,Nightlife,6,Nightlife,423404311.0,51280
14066,3689,6,Nightlife,6,Nightlife,423423674.0,51281
14804,14647,7,Local Services,8,Health & Medical,423436967.0,51282
7798,1395,8,Health & Medical,6,Nightlife,423440382.0,51283
8551,2352,6,Nightlife,6,Nightlife,423445101.0,51284
1487,2039,6,Nightlife,6,Nightlife,423449925.0,51285
1487,9459,6,Nightlife,6,Nightlife,423449925.0,51286
1487,3652,6,Nightlife,6,Nightlife,423449925.0,51287
1487,2687,6,Nightlife,6,Nightlife,423449925.0,51288
1487,9888,6,Nightlife,6,Nightlife,423449925.0,51289
1487,9127,6,Nightlife,6,Nightlife,423449925.0,51290
5804,2352,6,Nightlife,6,Nightlife,423456187.0,51291
5804,8551,6,Nightlife,6,Nightlife,423456187.0,51292
12157,5932,6,Nightlife,6,Nightlife,423488109.0,51293
10597,7707,6,Nightlife,6,Nightlife,423528534.0,51294
1318,1959,8,Health & Medical,8,Health & Medical,423533827.0,51295
1336,11091,6,Nightlife,6,Nightlife,423539312.0,51296
649,11800,6,Nightlife,6,Nightlife,423584638.0,51297
13694,1287,6,Nightlife,6,Nightlife,423616759.0,51298
12223,12128,6,Nightlife,6,Nightlife,423631948.0,51299
8041,10934,6,Nightlife,6,Nightlife,423674530.0,51300
6133,10934,6,Nightlife,6,Nightlife,423675227.0,51301
6133,8041,6,Nightlife,6,Nightlife,423675227.0,51302
12128,1287,6,Nightlife,6,Nightlife,423680436.0,51303
12128,13694,6,Nightlife,6,Nightlife,423680436.0,51304
276,10301,8,Health & Medical,6,Nightlife,423695221.0,51305
2313,6336,6,Nightlife,6,Nightlife,423712985.0,51306
9356,2313,6,Nightlife,6,Nightlife,423715262.0,51307
9356,6336,6,Nightlife,6,Nightlife,423715262.0,51308
6082,4428,6,Nightlife,6,Nightlife,423726757.0,51309
10934,6168,6,Nightlife,6,Nightlife,423754074.0,51310
9583,13262,6,Nightlife,6,Nightlife,423755228.0,51311
10355,595,6,Nightlife,6,Nightlife,423760049.0,51312
7556,7187,7,Local Services,8,Health & Medical,423780455.0,51313
7379,4960,6,Nightlife,6,Nightlife,423796444.0,51314
3817,13035,6,Nightlife,6,Nightlife,423803006.0,51315
2418,855,6,Nightlife,6,Nightlife,423827509.0,51316
12686,8518,6,Nightlife,8,Health & Medical,423926951.0,51317
3442,1580,6,Nightlife,6,Nightlife,423936661.0,51318
7595,3629,6,Nightlife,6,Nightlife,423961266.0,51319
1181,4231,7,Local Services,7,Local Services,423963780.0,51320
10597,10356,6,Nightlife,7,Local Services,423980516.0,51321
3703,15282,6,Nightlife,6,Nightlife,424010602.0,51322
5333,6358,6,Nightlife,6,Nightlife,424033812.0,51323
14161,8769,6,Nightlife,6,Nightlife,424040759.0,51324
7595,12927,6,Nightlife,6,Nightlife,424123405.0,51325
3629,6833,6,Nightlife,6,Nightlife,424132105.0,51326
6109,12514,6,Nightlife,6,Nightlife,424145361.0,51327
169,15087,7,Local Services,7,Local Services,424160345.0,51328
8985,4031,6,Nightlife,6,Nightlife,424192652.0,51329
12927,7595,6,Nightlife,6,Nightlife,424195161.0,51330
2169,7556,6,Nightlife,7,Local Services,424207814.0,51331
7567,1580,6,Nightlife,6,Nightlife,424229452.0,51332
7643,1810,6,Nightlife,6,Nightlife,424235061.0,51333
13262,14519,6,Nightlife,6,Nightlife,424272782.0,51334
7973,13076,6,Nightlife,6,Nightlife,424277371.0,51335
2041,13753,8,Health & Medical,6,Nightlife,424308241.0,51336
4799,12256,6,Nightlife,8,Health & Medical,424328121.0,51337
3205,2687,6,Nightlife,6,Nightlife,424359512.0,51338
2051,14519,6,Nightlife,6,Nightlife,424386447.0,51339
2051,13262,6,Nightlife,6,Nightlife,424386447.0,51340
3703,2051,6,Nightlife,6,Nightlife,424386595.0,51341
3703,14519,6,Nightlife,6,Nightlife,424386595.0,51342
3703,13262,6,Nightlife,6,Nightlife,424386595.0,51343
13646,11721,6,Nightlife,6,Nightlife,424413919.0,51344
8511,9905,6,Nightlife,6,Nightlife,424451585.0,51345
8346,11399,6,Nightlife,6,Nightlife,424472280.0,51346
3428,12223,6,Nightlife,6,Nightlife,424476088.0,51347
10362,6168,8,Health & Medical,6,Nightlife,424487177.0,51348
2257,2063,6,Nightlife,6,Nightlife,424487468.0,51349
7078,15104,6,Nightlife,6,Nightlife,424491109.0,51350
10327,49,7,Local Services,6,Nightlife,424493122.0,51351
503,15004,6,Nightlife,6,Nightlife,424527042.0,51352
11512,1229,7,Local Services,8,Health & Medical,424543719.0,51353
8122,1336,6,Nightlife,6,Nightlife,424569177.0,51354
11593,1336,6,Nightlife,6,Nightlife,424569354.0,51355
11593,8122,6,Nightlife,6,Nightlife,424569354.0,51356
2461,1336,6,Nightlife,6,Nightlife,424573509.0,51357
2461,11593,6,Nightlife,6,Nightlife,424573509.0,51358
2461,8122,6,Nightlife,6,Nightlife,424573509.0,51359
11266,13380,6,Nightlife,6,Nightlife,424574502.0,51360
9452,590,6,Nightlife,6,Nightlife,424578448.0,51361
4384,9850,7,Local Services,6,Nightlife,424630211.0,51362
9370,1580,6,Nightlife,6,Nightlife,424633603.0,51363
10355,6129,6,Nightlife,6,Nightlife,424647344.0,51364
13262,10667,6,Nightlife,6,Nightlife,424653878.0,51365
2039,2051,6,Nightlife,6,Nightlife,424654904.0,51366
1682,3032,6,Nightlife,6,Nightlife,424707230.0,51367
2985,5731,6,Nightlife,6,Nightlife,424747762.0,51368
13650,8708,6,Nightlife,6,Nightlife,424766133.0,51369
1487,14519,6,Nightlife,6,Nightlife,424841356.0,51370
10819,1487,6,Nightlife,6,Nightlife,424875982.0,51371
7406,2039,6,Nightlife,6,Nightlife,424886003.0,51372
7406,2051,6,Nightlife,6,Nightlife,424886003.0,51373
13035,1472,6,Nightlife,6,Nightlife,424903983.0,51374
458,12747,6,Nightlife,6,Nightlife,424920633.0,51375
3338,8998,6,Nightlife,6,Nightlife,424976964.0,51376
4428,3703,6,Nightlife,6,Nightlife,424980987.0,51377
13765,6693,8,Health & Medical,7,Local Services,424989690.0,51378
8906,6144,6,Nightlife,6,Nightlife,425011803.0,51379
4384,6144,7,Local Services,6,Nightlife,425012146.0,51380
4384,8906,7,Local Services,6,Nightlife,425012146.0,51381
3909,3629,6,Nightlife,6,Nightlife,425057193.0,51382
7595,3629,6,Nightlife,6,Nightlife,425066828.0,51383
7595,3909,6,Nightlife,6,Nightlife,425066828.0,51384
3052,13692,8,Health & Medical,7,Local Services,425068358.0,51385
6129,9334,6,Nightlife,6,Nightlife,425068734.0,51386
9358,2138,8,Health & Medical,8,Health & Medical,425071288.0,51387
2051,5332,6,Nightlife,6,Nightlife,425075245.0,51388
7538,5332,6,Nightlife,6,Nightlife,425075454.0,51389
7538,2051,6,Nightlife,6,Nightlife,425075454.0,51390
12749,15157,6,Nightlife,6,Nightlife,425099025.0,51391
10011,3906,6,Nightlife,6,Nightlife,425106026.0,51392
8977,1659,6,Nightlife,6,Nightlife,425133493.0,51393
8852,15514,6,Nightlife,6,Nightlife,425140934.0,51394
503,8852,6,Nightlife,6,Nightlife,425141193.0,51395
503,15514,6,Nightlife,6,Nightlife,425141193.0,51396
15435,14510,7,Local Services,7,Local Services,425152558.0,51397
3024,5246,6,Nightlife,6,Nightlife,425160117.0,51398
14890,3338,6,Nightlife,6,Nightlife,425172002.0,51399
3652,2318,6,Nightlife,6,Nightlife,425188405.0,51400
13860,13076,6,Nightlife,6,Nightlife,425227262.0,51401
2418,6378,6,Nightlife,6,Nightlife,425251934.0,51402
8808,9774,6,Nightlife,6,Nightlife,425266359.0,51403
14393,9436,6,Nightlife,8,Health & Medical,425271160.0,51404
2102,6266,6,Nightlife,8,Health & Medical,425341946.0,51405
2461,9035,6,Nightlife,6,Nightlife,425348586.0,51406
11692,13173,6,Nightlife,6,Nightlife,425385430.0,51407
3428,12223,6,Nightlife,6,Nightlife,425403867.0,51408
7099,4428,6,Nightlife,6,Nightlife,425457481.0,51409
19,10865,6,Nightlife,6,Nightlife,425477136.0,51410
5742,647,6,Nightlife,8,Health & Medical,425479669.0,51411
11450,8795,6,Nightlife,6,Nightlife,425482395.0,51412
11870,13126,6,Nightlife,6,Nightlife,425485615.0,51413
5622,13035,6,Nightlife,6,Nightlife,425490006.0,51414
8271,9436,6,Nightlife,8,Health & Medical,425492477.0,51415
7724,13262,7,Local Services,6,Nightlife,425496443.0,51416
7543,6109,7,Local Services,6,Nightlife,425569152.0,51417
7973,3865,6,Nightlife,6,Nightlife,425581599.0,51418
9146,590,6,Nightlife,6,Nightlife,425600117.0,51419
4825,12547,6,Nightlife,6,Nightlife,425604018.0,51420
7198,10727,6,Nightlife,6,Nightlife,425611459.0,51421
11721,7198,6,Nightlife,6,Nightlife,425612287.0,51422
11721,10727,6,Nightlife,6,Nightlife,425612287.0,51423
3338,14703,6,Nightlife,6,Nightlife,425613853.0,51424
1968,3242,6,Nightlife,6,Nightlife,425663177.0,51425
6188,8844,7,Local Services,6,Nightlife,425670811.0,51426
8261,12927,6,Nightlife,6,Nightlife,425678274.0,51427
11593,2461,6,Nightlife,6,Nightlife,425709416.0,51428
15185,11593,6,Nightlife,6,Nightlife,425716358.0,51429
2567,8852,6,Nightlife,6,Nightlife,425736917.0,51430
10865,13298,6,Nightlife,6,Nightlife,425739055.0,51431
8041,15043,6,Nightlife,6,Nightlife,425760006.0,51432
4546,7548,6,Nightlife,7,Local Services,425765431.0,51433
9459,14519,6,Nightlife,6,Nightlife,425782023.0,51434
4945,4353,6,Nightlife,6,Nightlife,425788296.0,51435
15444,3285,6,Nightlife,6,Nightlife,425792803.0,51436
13126,1409,6,Nightlife,6,Nightlife,425797346.0,51437
4384,3681,7,Local Services,6,Nightlife,425827187.0,51438
3579,4384,6,Nightlife,7,Local Services,425827850.0,51439
3579,3681,6,Nightlife,6,Nightlife,425827850.0,51440
3338,2848,6,Nightlife,8,Health & Medical,425837830.0,51441
5051,3865,6,Nightlife,6,Nightlife,425841267.0,51442
5051,7973,6,Nightlife,6,Nightlife,425841267.0,51443
3338,6378,6,Nightlife,6,Nightlife,425850217.0,51444
12252,10934,7,Local Services,6,Nightlife,425858089.0,51445
12551,9001,8,Health & Medical,8,Health & Medical,425876712.0,51446
2051,13098,6,Nightlife,6,Nightlife,425916914.0,51447
6513,744,7,Local Services,8,Health & Medical,425918439.0,51448
11266,7724,6,Nightlife,7,Local Services,425929671.0,51449
11266,13262,6,Nightlife,6,Nightlife,425929671.0,51450
6129,13753,6,Nightlife,6,Nightlife,425940111.0,51451
728,6129,6,Nightlife,6,Nightlife,425940343.0,51452
728,13753,6,Nightlife,6,Nightlife,425940343.0,51453
8985,9879,6,Nightlife,6,Nightlife,425947417.0,51454
8985,9879,6,Nightlife,6,Nightlife,425949299.0,51455
8528,4799,6,Nightlife,6,Nightlife,426005732.0,51456
8511,503,6,Nightlife,6,Nightlife,426011028.0,51457
7846,9905,6,Nightlife,6,Nightlife,426021908.0,51458
13860,4237,6,Nightlife,6,Nightlife,426045924.0,51459
11593,2418,6,Nightlife,6,Nightlife,426048549.0,51460
2418,15185,6,Nightlife,6,Nightlife,426176005.0,51461
3629,5051,6,Nightlife,6,Nightlife,426187622.0,51462
12749,12939,6,Nightlife,6,Nightlife,426191728.0,51463
2707,6129,6,Nightlife,6,Nightlife,426197023.0,51464
4471,7627,6,Nightlife,7,Local Services,426207345.0,51465
1479,728,6,Nightlife,6,Nightlife,426347344.0,51466
4945,7139,6,Nightlife,6,Nightlife,426349293.0,51467
12267,8808,6,Nightlife,6,Nightlife,426383612.0,51468
2840,4312,6,Nightlife,7,Local Services,426390652.0,51469
6809,933,6,Nightlife,7,Local Services,426422829.0,51470
6705,5901,6,Nightlife,6,Nightlife,426430444.0,51471
6430,10453,6,Nightlife,6,Nightlife,426440505.0,51472
15004,15514,6,Nightlife,6,Nightlife,426443397.0,51473
15004,15514,6,Nightlife,6,Nightlife,426443558.0,51474
6082,13262,6,Nightlife,6,Nightlife,426446029.0,51475
9583,6082,6,Nightlife,6,Nightlife,426448203.0,51476
9583,13262,6,Nightlife,6,Nightlife,426448203.0,51477
2039,9583,6,Nightlife,6,Nightlife,426449026.0,51478
2039,6082,6,Nightlife,6,Nightlife,426449026.0,51479
2039,13262,6,Nightlife,6,Nightlife,426449026.0,51480
8442,12876,6,Nightlife,8,Health & Medical,426453750.0,51481
7498,10727,6,Nightlife,6,Nightlife,426456076.0,51482
6583,3935,7,Local Services,8,Health & Medical,426457057.0,51483
9063,13589,6,Nightlife,6,Nightlife,426469108.0,51484
2461,5932,6,Nightlife,6,Nightlife,426469177.0,51485
14655,8136,6,Nightlife,6,Nightlife,426471555.0,51486
3704,15004,6,Nightlife,6,Nightlife,426548909.0,51487
3704,15514,6,Nightlife,6,Nightlife,426548909.0,51488
3704,15004,6,Nightlife,6,Nightlife,426548909.0,51489
3704,15514,6,Nightlife,6,Nightlife,426548909.0,51490
5745,5209,8,Health & Medical,8,Health & Medical,426621079.0,51491
3205,8702,6,Nightlife,6,Nightlife,426624753.0,51492
7831,5246,6,Nightlife,6,Nightlife,426651644.0,51493
14194,10355,6,Nightlife,6,Nightlife,426707470.0,51494
7508,595,6,Nightlife,6,Nightlife,426733717.0,51495
9988,3660,6,Nightlife,6,Nightlife,426736122.0,51496
13408,7276,6,Nightlife,6,Nightlife,426737734.0,51497
7112,8998,6,Nightlife,6,Nightlife,426740924.0,51498
15313,4106,6,Nightlife,6,Nightlife,426741520.0,51499
202,3885,6,Nightlife,7,Local Services,426746457.0,51500
3512,3885,6,Nightlife,7,Local Services,426746544.0,51501
3512,202,6,Nightlife,6,Nightlife,426746544.0,51502
4428,5182,6,Nightlife,7,Local Services,426772131.0,51503
7870,2461,6,Nightlife,6,Nightlife,426778348.0,51504
7831,12581,6,Nightlife,8,Health & Medical,426786773.0,51505
10551,3885,8,Health & Medical,7,Local Services,426800403.0,51506
10551,202,8,Health & Medical,6,Nightlife,426800403.0,51507
10551,3512,8,Health & Medical,6,Nightlife,426800403.0,51508
10920,2985,6,Nightlife,6,Nightlife,426820926.0,51509
12267,7669,6,Nightlife,6,Nightlife,426825854.0,51510
7456,15313,6,Nightlife,6,Nightlife,426826508.0,51511
7456,4106,6,Nightlife,6,Nightlife,426826508.0,51512
11411,4945,6,Nightlife,6,Nightlife,426827037.0,51513
114,6833,6,Nightlife,6,Nightlife,426830305.0,51514
6249,13574,6,Nightlife,6,Nightlife,426875239.0,51515
4657,6271,6,Nightlife,6,Nightlife,426884487.0,51516
13035,4546,6,Nightlife,6,Nightlife,426893094.0,51517
7305,5131,6,Nightlife,6,Nightlife,426900638.0,51518
14519,4428,6,Nightlife,6,Nightlife,427037613.0,51519
14519,5182,6,Nightlife,7,Local Services,427037613.0,51520
8906,15361,6,Nightlife,6,Nightlife,427063684.0,51521
9459,12684,6,Nightlife,6,Nightlife,427079255.0,51522
5561,15387,6,Nightlife,6,Nightlife,427125889.0,51523
965,5561,6,Nightlife,6,Nightlife,427133243.0,51524
965,15387,6,Nightlife,6,Nightlife,427133243.0,51525
1796,13073,8,Health & Medical,8,Health & Medical,427143632.0,51526
2866,6994,8,Health & Medical,8,Health & Medical,427145243.0,51527
8694,5059,6,Nightlife,6,Nightlife,427172424.0,51528
1047,14233,8,Health & Medical,6,Nightlife,427189031.0,51529
855,10137,6,Nightlife,6,Nightlife,427214026.0,51530
2256,10570,6,Nightlife,6,Nightlife,427220018.0,51531
14233,13646,6,Nightlife,6,Nightlife,427295780.0,51532
3518,14851,6,Nightlife,6,Nightlife,427296087.0,51533
15387,6017,6,Nightlife,6,Nightlife,427303601.0,51534
3703,86,6,Nightlife,7,Local Services,427307770.0,51535
8841,14407,7,Local Services,6,Nightlife,427325909.0,51536
6017,10260,6,Nightlife,6,Nightlife,427328802.0,51537
